Customer_ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Monthly_Income,Account_Balance,Family_Size,City,Cluster
104548,Male,Yes,30,Yes,Trader,10,1562363,16207093,5,Najaf,5
104549,Female,No,32,Yes,Teacher,5,1231660,2528444,4,Basra,6
104550,Male,No,25,Yes,Student,2,309815,492526,3,Basra,0
104551,Male,Yes,28,Yes,Private_Sector,9,1027235,3578926,5,Najaf,6
104552,Male,Yes,49,Yes,Doctor,9,2616608,18210272,6,Najaf,5
104553,Male,Yes,83,Yes,Retired,24,558116,6389393,4,Najaf,4
104554,Male,No,25,No,Private_Sector,1,421305,505499,1,Basra,6
104555,Male,No,22,No,Unemployed,1,372781,481698,3,Baghdad,6
104556,Female,Yes,25,Yes,Student,1,385441,110098,3,Erbil,0
104557,Male,Yes,44,No,Laborer,8,502369,980024,7,Sulaymaniyah,3
104558,Male,No,22,Yes,Private_Sector,2,305069,564642,1,Dhi_Qar,6
104559,Male,Yes,38,No,Government_Employee,11,986698,4062995,3,Sulaymaniyah,2
104560,Female,No,19,Yes,Student,2,559421,959606,3,Diyala,0
104561,Male,Yes,37,Yes,Trader,17,2556530,3801944,5,Erbil,5
104562,Female,Yes,34,No,Trader,14,2237948,13345083,6,Baghdad,5
104563,Female,Yes,34,No,Doctor,16,1849458,12417894,6,Sulaymaniyah,5
104564,Female,Yes,77,No,Retired,19,424043,7506632,4,Baghdad,4
104565,Female,No,23,No,Unemployed,0,542156,568424,1,Basra,6
104566,Male,Yes,44,No,Laborer,10,426469,795678,5,Basra,3
104567,Female,Yes,58,Yes,Retired,27,597038,7052345,3,Baghdad,4
104568,Male,No,26,Yes,Student,1,359600,214011,1,Erbil,0
104569,Female,Yes,39,Yes,Private_Sector,3,488189,2745690,5,Karbala,6
104570,Female,No,19,No,Laborer,1,232603,51613,3,Najaf,3
104571,Male,No,70,Yes,Retired,25,512475,3115412,1,Erbil,4
104572,Female,Yes,39,No,Laborer,14,466186,438762,5,Najaf,3
104573,Female,Yes,37,No,Trader,13,1333742,25942156,4,Diyala,5
104574,Female,Yes,35,No,Private_Sector,3,1043910,1522525,3,Dhi_Qar,6
104575,Male,Yes,63,No,Retired,21,394426,5395440,1,Karbala,4
104576,Female,Yes,36,Yes,Private_Sector,6,675715,1993789,3,Baghdad,6
104577,Male,No,18,No,Student,1,211329,220552,3,Sulaymaniyah,0
104578,Female,No,77,Yes,Retired,27,534007,5599228,1,Baghdad,4
104579,Female,Yes,30,Yes,Teacher,9,1017334,1585004,4,Baghdad,6
104580,Male,Yes,31,No,Driver,4,291477,628897,5,Najaf,1
104581,Male,No,50,Yes,Engineer,15,2383304,2722587,3,Baghdad,5
104582,Female,No,18,Yes,Laborer,1,243295,301872,2,Baghdad,3
104583,Male,Yes,69,No,Retired,21,529706,6936848,4,Mosul,4
104584,Male,Yes,30,No,Homemaker,10,478175,1389333,7,Basra,1
104585,Male,No,19,No,Student,0,448073,444976,2,Dhi_Qar,0
104586,Male,Yes,30,No,Government_Employee,8,659701,2297445,5,Baghdad,2
104587,Female,Yes,34,No,Trader,15,3145541,18648733,3,Najaf,5
104588,Male,No,78,No,Retired,26,670743,5458891,3,Anbar,4
104589,Female,No,73,Yes,Retired,27,598210,5068791,4,Basra,4
104590,Female,Yes,43,Yes,Doctor,16,2387925,16820771,3,Mosul,5
104591,Female,Yes,40,No,Homemaker,18,317968,201970,8,Basra,1
104592,Female,No,83,No,Retired,21,765196,6608445,1,Baghdad,4
104593,Male,Yes,20,Yes,Unemployed,1,240608,1033395,2,Baghdad,6
104594,Male,Yes,52,No,Laborer,5,341199,728841,4,Mosul,3
104595,Male,Yes,58,Yes,Retired,24,483331,3850921,3,Baghdad,4
104596,Male,No,81,No,Retired,26,656316,6795918,2,Baghdad,4
104597,Male,No,75,Yes,Retired,17,704786,6839721,3,Najaf,4
104598,Female,Yes,68,No,Retired,17,500111,5592734,2,Sulaymaniyah,4
104599,Female,No,24,No,Private_Sector,2,406504,459808,2,Basra,6
104600,Female,Yes,31,No,Engineer,13,2535332,17273235,5,Dhi_Qar,5
104601,Male,No,21,No,Unemployed,2,358826,417083,3,Baghdad,6
104602,Female,No,37,No,Private_Sector,3,936313,1539836,5,Najaf,6
104603,Male,Yes,73,Yes,Retired,15,517032,7816537,3,Diyala,4
104604,Male,Yes,53,Yes,Trader,16,3209934,6925352,6,Baghdad,5
104605,Male,No,28,Yes,Private_Sector,7,850160,3208318,4,Karbala,6
104606,Female,No,25,Yes,Laborer,2,415926,505387,3,Mosul,3
104607,Female,Yes,39,Yes,Trader,11,2965440,9512424,4,Sulaymaniyah,5
104608,Male,No,18,No,Private_Sector,1,398376,473662,2,Baghdad,6
104609,Female,Yes,41,Yes,Teacher,9,695206,2518084,5,Mosul,6
104610,Female,Yes,44,No,Driver,7,424264,662056,5,Basra,1
104611,Male,Yes,33,Yes,Government_Employee,6,1276132,1792259,3,Anbar,2
104612,Female,Yes,31,Yes,Engineer,12,2703519,10925078,3,Baghdad,5
104613,Female,No,37,No,Laborer,3,315259,917643,4,Mosul,3
104614,Male,Yes,29,Yes,Teacher,6,1208425,1215453,3,Diyala,6
104615,Female,Yes,32,Yes,Private_Sector,8,1029848,1698086,5,Baghdad,6
104616,Male,Yes,36,Yes,Teacher,10,980265,1840443,4,Anbar,6
104617,Female,Yes,34,Yes,Government_Employee,9,879376,824303,4,Mosul,2
104618,Male,No,36,No,Laborer,15,502127,1011114,5,Najaf,3
104619,Male,No,23,No,Laborer,1,406007,593519,1,Basra,3
104620,Female,No,26,No,Student,0,355448,416770,2,Basra,0
104621,Male,Yes,77,No,Retired,26,559199,8765019,4,Baghdad,4
104622,Female,No,24,No,Unemployed,0,469467,164999,2,Najaf,6
104623,Female,Yes,32,Yes,Private_Sector,5,921784,3910572,5,Baghdad,6
104624,Female,Yes,60,Yes,Retired,24,501993,4200706,1,Basra,4
104625,Male,No,26,Yes,Unemployed,2,605865,353318,3,Karbala,6
104626,Female,Yes,34,Yes,Private_Sector,11,827516,1686419,3,Baghdad,6
104627,Male,Yes,30,No,Government_Employee,7,1135359,1987681,4,Basra,2
104628,Male,Yes,44,Yes,Engineer,10,2769357,0,6,Diyala,5
104629,Female,Yes,40,Yes,Engineer,18,1611221,18968341,5,Baghdad,5
104630,Male,Yes,63,Yes,Retired,21,592081,6421744,4,Karbala,4
104631,Female,No,19,No,Student,0,355939,145920,2,Diyala,0
104632,Female,Yes,33,Yes,Government_Employee,10,877709,2891160,4,Mosul,2
104633,Male,Yes,66,No,Retired,25,639396,6390551,1,Karbala,4
104634,Male,Yes,36,No,Homemaker,8,380826,905833,5,Baghdad,1
104635,Female,Yes,31,No,Teacher,7,933873,2700312,4,Mosul,6
104636,Male,No,26,Yes,Student,2,295238,308760,3,Baghdad,0
104637,Female,No,24,Yes,Private_Sector,1,537773,471584,1,Najaf,6
104638,Female,Yes,70,No,Retired,15,658456,9289393,3,Erbil,4
104639,Male,No,24,No,Laborer,2,389300,726439,3,Baghdad,3
104640,Female,Yes,19,No,Student,0,252126,291528,2,Diyala,0
104641,Female,No,22,No,Student,1,481140,489373,2,Erbil,0
104642,Male,No,33,No,Government_Employee,3,735639,2980116,5,Najaf,2
104643,Female,Yes,36,No,Trader,16,4292079,14441348,4,Baghdad,5
104644,Female,No,18,No,Student,2,373240,304136,3,Sulaymaniyah,0
104645,Male,Yes,42,Yes,Doctor,5,1577420,17626758,4,Anbar,5
104646,Male,Yes,33,No,Driver,5,467862,147386,7,Anbar,1
104647,Male,Yes,30,Yes,Engineer,5,2796586,24191464,4,Sulaymaniyah,5
104648,Male,Yes,50,Yes,Engineer,12,2697575,6665099,6,Baghdad,5
104649,Female,Yes,63,No,Retired,18,453490,6430218,1,Baghdad,4
104650,Male,Yes,52,No,Doctor,16,1599937,18427569,3,Baghdad,5
104651,Female,Yes,33,No,Government_Employee,8,964604,3756035,3,Dhi_Qar,2
104652,Female,Yes,77,No,Retired,18,545145,2735524,3,Mosul,4
104653,Female,Yes,24,No,Student,0,373635,550057,3,Diyala,0
104654,Male,No,23,No,Private_Sector,1,241439,692777,2,Baghdad,6
104655,Female,Yes,45,Yes,Driver,6,367266,1332522,4,Dhi_Qar,1
104656,Female,Yes,34,Yes,Private_Sector,8,660239,3458029,5,Mosul,6
104657,Female,No,18,No,Laborer,2,360467,300647,2,Diyala,3
104658,Male,No,24,No,Unemployed,0,392014,435478,2,Karbala,6
104659,Female,Yes,44,Yes,Homemaker,18,440159,1074747,7,Najaf,1
104660,Female,No,21,No,Laborer,0,427412,604194,3,Mosul,3
104661,Male,Yes,30,Yes,Engineer,17,2571085,4425546,3,Mosul,5
104662,Female,Yes,67,Yes,Retired,18,328935,6956577,4,Basra,4
104663,Female,No,25,Yes,Unemployed,2,353380,362047,3,Basra,6
104664,Female,Yes,36,No,Private_Sector,10,881237,2438379,3,Baghdad,6
104665,Female,Yes,65,Yes,Retired,22,485107,8921657,3,Erbil,4
104666,Male,No,29,Yes,Government_Employee,6,1049841,2546554,5,Basra,2
104667,Male,Yes,29,Yes,Teacher,8,839511,2901303,5,Diyala,6
104668,Female,No,42,Yes,Trader,10,2293157,22422383,6,Basra,5
104669,Male,Yes,80,Yes,Retired,16,612770,8235465,4,Diyala,4
104670,Female,No,33,Yes,Government_Employee,7,1060515,2701445,4,Baghdad,2
104671,Male,No,18,No,Unemployed,2,328212,393363,2,Erbil,6
104672,Male,No,20,Yes,Student,0,438061,586537,2,Mosul,0
104673,Male,No,39,No,Government_Employee,9,1091050,2469391,3,Diyala,2
104674,Female,Yes,64,Yes,Retired,27,621256,6610797,4,Karbala,4
104675,Male,Yes,31,No,Laborer,19,377345,620702,4,Najaf,3
104676,Female,Yes,32,No,Trader,16,2078425,21124765,5,Dhi_Qar,5
104677,Female,No,19,No,Student,2,401776,478827,1,Mosul,0
104678,Male,Yes,50,No,Engineer,15,2986349,6470876,5,Erbil,5
104679,Female,No,21,Yes,Laborer,0,241055,285611,3,Sulaymaniyah,3
104680,Female,No,19,No,Unemployed,0,247528,426567,1,Basra,6
104681,Male,No,25,No,Student,1,446394,710727,1,Dhi_Qar,0
104682,Male,Yes,35,No,Driver,7,403398,695807,6,Baghdad,1
104683,Female,Yes,54,Yes,Trader,5,2925073,13497515,5,Erbil,5
104684,Male,No,21,No,Unemployed,2,372948,427429,3,Erbil,6
104685,Female,Yes,42,No,Driver,16,515962,1179720,4,Diyala,1
104686,Male,No,29,No,Government_Employee,6,993831,1631661,5,Erbil,2
104687,Male,No,20,No,Student,1,241507,404515,3,Mosul,0
104688,Female,Yes,63,No,Retired,21,519929,3106080,3,Baghdad,4
104689,Male,Yes,42,Yes,Engineer,8,2848050,11709101,3,Sulaymaniyah,5
104690,Female,No,33,Yes,Engineer,9,2430839,17727999,6,Diyala,5
104691,Male,Yes,36,No,Government_Employee,8,992128,1985411,4,Erbil,2
104692,Male,Yes,30,No,Private_Sector,11,978435,2640402,3,Karbala,6
104693,Male,No,24,Yes,Student,1,436649,101465,3,Basra,0
104694,Female,Yes,84,No,Retired,18,606354,1463271,1,Diyala,4
104695,Male,Yes,41,Yes,Doctor,7,2033502,13607654,6,Najaf,5
104696,Female,Yes,36,Yes,Teacher,11,877644,1562487,3,Baghdad,6
104697,Female,Yes,54,No,Engineer,16,3121940,16955020,3,Mosul,5
104698,Male,Yes,54,Yes,Engineer,17,2801111,13716492,4,Baghdad,5
104699,Male,Yes,43,No,Driver,12,593932,1061043,5,Mosul,1
104700,Female,Yes,59,Yes,Retired,22,1016035,5154587,4,Baghdad,4
104701,Male,Yes,34,No,Driver,18,371662,473202,6,Karbala,1
104702,Male,No,32,Yes,Government_Employee,10,854764,3248880,4,Basra,2
104703,Female,No,38,No,Engineer,19,3340356,15587342,5,Sulaymaniyah,5
104704,Female,Yes,41,No,Laborer,19,466219,785796,6,Dhi_Qar,3
104705,Female,Yes,69,Yes,Retired,21,555269,11925555,2,Erbil,4
104706,Male,Yes,39,Yes,Government_Employee,8,927396,1484521,5,Basra,2
104707,Female,Yes,72,No,Retired,25,686774,6754896,1,Baghdad,4
104708,Female,Yes,37,No,Engineer,8,2923451,12952663,3,Basra,5
104709,Female,Yes,30,No,Private_Sector,5,493396,1544176,4,Diyala,6
104710,Female,Yes,83,No,Retired,21,532735,7741123,4,Erbil,4
104711,Male,Yes,20,No,Unemployed,1,311662,560812,3,Erbil,6
104712,Male,Yes,18,No,Laborer,2,252500,322626,1,Baghdad,3
104713,Female,Yes,26,Yes,Student,2,548472,0,3,Basra,0
104714,Female,No,23,Yes,Private_Sector,2,387614,186477,3,Diyala,6
104715,Male,Yes,41,Yes,Homemaker,5,380262,660734,5,Sulaymaniyah,1
104716,Male,Yes,36,No,Teacher,8,766926,349464,4,Basra,6
104717,Male,Yes,34,No,Driver,14,488084,812973,5,Basra,1
104718,Male,No,21,Yes,Student,0,174787,435885,1,Erbil,0
104719,Female,No,26,Yes,Student,2,171361,155166,1,Diyala,0
104720,Female,Yes,30,No,Teacher,5,1007208,3390270,5,Sulaymaniyah,6
104721,Male,Yes,50,Yes,Engineer,13,2101581,17083430,4,Karbala,5
104722,Female,Yes,53,Yes,Trader,15,2426319,19224026,4,Baghdad,5
104723,Female,No,21,No,Student,2,550963,664074,2,Erbil,0
104724,Male,Yes,34,Yes,Trader,17,1679302,12125353,6,Najaf,5
104725,Female,No,19,No,Unemployed,0,409276,476147,2,Erbil,6
104726,Female,Yes,32,Yes,Government_Employee,11,822966,4022631,4,Baghdad,2
104727,Male,Yes,30,Yes,Private_Sector,7,798237,2846133,4,Sulaymaniyah,6
104728,Male,Yes,30,No,Government_Employee,11,1011108,3011905,3,Diyala,2
104729,Female,Yes,39,No,Homemaker,8,376160,863683,7,Dhi_Qar,1
104730,Female,Yes,68,Yes,Retired,24,874574,3998743,4,Anbar,4
104731,Male,No,25,No,Student,1,285498,468823,1,Baghdad,0
104732,Female,Yes,62,Yes,Retired,23,661732,8787642,2,Sulaymaniyah,4
104733,Male,No,28,No,Private_Sector,7,881957,1926232,4,Mosul,6
104734,Female,Yes,22,Yes,Student,2,461756,500008,2,Baghdad,0
104735,Male,No,19,Yes,Student,2,531479,387873,1,Erbil,0
104736,Female,Yes,58,No,Retired,15,735679,5346831,3,Baghdad,4
104737,Male,Yes,74,Yes,Retired,25,514398,2860733,4,Anbar,4
104738,Male,Yes,32,Yes,Engineer,17,2576867,17560464,4,Baghdad,5
104739,Male,No,26,No,Student,1,314405,236497,1,Anbar,0
104740,Female,Yes,63,Yes,Retired,17,762658,4589926,4,Basra,4
104741,Male,No,39,Yes,Trader,15,2271214,13739251,3,Mosul,5
104742,Male,Yes,43,Yes,Trader,6,2672656,19163537,4,Anbar,5
104743,Female,Yes,83,No,Retired,26,700395,3426034,3,Diyala,4
104744,Male,Yes,40,Yes,Government_Employee,8,1032730,3381420,5,Anbar,2
104745,Male,Yes,35,Yes,Government_Employee,6,1348559,3412649,3,Anbar,2
104746,Female,Yes,20,Yes,Unemployed,2,359975,357989,1,Baghdad,6
104747,Male,Yes,34,No,Government_Employee,8,1022284,1953962,4,Erbil,2
104748,Female,Yes,76,Yes,Retired,15,255411,3611429,3,Najaf,4
104749,Female,No,44,Yes,Doctor,16,3153456,8308693,6,Anbar,5
104750,Male,Yes,39,Yes,Private_Sector,10,1368108,1577940,3,Sulaymaniyah,6
104751,Male,No,37,Yes,Government_Employee,3,951719,2667413,4,Baghdad,2
104752,Female,Yes,76,No,Retired,24,623737,5674641,1,Baghdad,4
104753,Male,Yes,69,No,Retired,15,800293,6027674,2,Najaf,4
104754,Female,Yes,33,No,Government_Employee,9,886926,1949270,3,Erbil,2
104755,Male,No,24,No,Laborer,0,399771,167271,1,Diyala,3
104756,Male,Yes,31,Yes,Laborer,19,298677,134516,5,Mosul,3
104757,Female,Yes,38,Yes,Laborer,11,411107,109324,4,Anbar,3
104758,Female,Yes,31,No,Trader,12,2665009,12281420,6,Sulaymaniyah,5
104759,Female,No,23,Yes,Unemployed,1,416123,216898,2,Erbil,6
104760,Male,Yes,30,Yes,Teacher,5,978169,100876,3,Basra,6
104761,Female,Yes,30,Yes,Private_Sector,8,916329,2693162,3,Basra,6
104762,Male,No,25,No,Unemployed,0,354505,185706,3,Najaf,6
104763,Female,Yes,36,No,Teacher,6,1076190,2899370,4,Baghdad,6
104764,Female,Yes,47,Yes,Doctor,18,3546587,13516292,5,Baghdad,5
104765,Male,Yes,48,Yes,Trader,16,3146195,7724832,5,Najaf,5
104766,Female,Yes,40,No,Government_Employee,7,1092254,2138096,4,Erbil,2
104767,Female,Yes,32,Yes,Government_Employee,8,847264,2898352,3,Baghdad,2
104768,Male,No,83,No,Retired,19,596695,5189147,3,Diyala,4
104769,Male,No,21,Yes,Private_Sector,0,415282,252816,2,Anbar,6
104770,Female,Yes,41,Yes,Trader,12,3063794,7409809,6,Baghdad,5
104771,Female,No,39,No,Engineer,6,2133711,20295483,4,Basra,5
104772,Female,Yes,21,Yes,Unemployed,0,249057,204236,1,Baghdad,6
104773,Male,No,21,Yes,Student,2,538540,403545,3,Basra,0
104774,Male,Yes,50,Yes,Engineer,12,1516334,18594969,5,Diyala,5
104775,Female,Yes,37,No,Trader,15,1071455,17177402,4,Baghdad,5
104776,Male,No,26,Yes,Private_Sector,0,360070,303583,3,Dhi_Qar,6
104777,Male,No,24,No,Laborer,1,281656,683441,1,Baghdad,3
104778,Female,Yes,37,Yes,Trader,18,2945801,3696524,4,Basra,5
104779,Male,No,19,No,Private_Sector,0,190283,360868,1,Basra,6
104780,Male,Yes,29,Yes,Government_Employee,5,982825,2487601,3,Basra,2
104781,Male,Yes,77,No,Retired,16,627300,3558639,2,Najaf,4
104782,Female,Yes,77,No,Retired,23,779900,4010161,4,Anbar,4
104783,Male,Yes,47,No,Trader,7,3518264,24459394,6,Najaf,5
104784,Female,Yes,54,Yes,Doctor,18,3458619,17254240,5,Dhi_Qar,5
104785,Female,No,18,No,Student,1,282757,641637,2,Baghdad,0
104786,Male,Yes,35,Yes,Engineer,9,3170994,19701669,3,Baghdad,5
104787,Female,Yes,36,No,Government_Employee,4,991354,2803935,4,Anbar,2
104788,Male,Yes,76,Yes,Retired,21,330181,7967990,4,Dhi_Qar,4
104789,Female,No,35,Yes,Government_Employee,9,1444922,1802250,4,Mosul,2
104790,Male,No,53,No,Trader,12,3112620,19274898,4,Mosul,5
104791,Female,Yes,74,No,Retired,17,335861,3975538,4,Anbar,4
104792,Male,No,37,No,Government_Employee,3,1108172,2135685,5,Basra,2
104793,Male,Yes,31,No,Laborer,12,401510,990073,5,Erbil,3
104794,Female,No,38,Yes,Engineer,14,1994802,10523306,6,Mosul,5
104795,Male,Yes,38,Yes,Government_Employee,6,774659,3218420,5,Basra,2
104796,Female,Yes,38,No,Driver,12,446500,487618,6,Baghdad,1
104797,Female,Yes,83,Yes,Retired,27,602358,3319306,3,Karbala,4
104798,Female,No,23,Yes,Unemployed,2,436252,120759,2,Erbil,6
104799,Female,Yes,41,Yes,Government_Employee,9,1009709,2778576,3,Anbar,2
104800,Female,Yes,83,Yes,Retired,25,328102,3678496,1,Erbil,4
104801,Female,No,76,No,Retired,29,671906,10438419,1,Baghdad,4
104802,Male,Yes,39,Yes,Engineer,17,1760404,17302579,4,Sulaymaniyah,5
104803,Male,Yes,47,No,Driver,14,423601,756866,5,Baghdad,1
104804,Male,Yes,40,No,Teacher,11,735040,2207738,4,Mosul,6
104805,Male,No,72,No,Retired,17,665612,8775054,1,Baghdad,4
104806,Female,Yes,39,Yes,Government_Employee,8,1121574,1817949,3,Erbil,2
104807,Female,Yes,40,Yes,Private_Sector,11,908976,2090658,4,Sulaymaniyah,6
104808,Female,No,20,No,Laborer,2,372256,373259,2,Najaf,3
104809,Male,No,20,Yes,Student,1,436398,421089,1,Sulaymaniyah,0
104810,Female,No,19,No,Unemployed,1,336780,270561,1,Erbil,6
104811,Male,No,26,No,Student,0,150000,78461,1,Basra,0
104812,Male,No,28,Yes,Government_Employee,8,1155584,1523924,4,Sulaymaniyah,2
104813,Male,Yes,30,No,Homemaker,12,476667,455975,7,Erbil,1
104814,Female,No,23,Yes,Unemployed,1,300411,194027,1,Basra,6
104815,Male,Yes,29,No,Government_Employee,9,1062642,3018133,4,Basra,2
104816,Female,No,24,No,Laborer,0,293832,528033,1,Baghdad,3
104817,Female,Yes,39,No,Teacher,7,1022591,2335588,4,Baghdad,6
104818,Male,No,26,No,Student,2,262554,625938,3,Karbala,0
104819,Female,Yes,29,Yes,Private_Sector,7,421129,1070414,4,Basra,6
104820,Female,Yes,33,Yes,Teacher,7,776832,4026810,4,Baghdad,6
104821,Female,Yes,38,Yes,Doctor,15,2896875,22531649,4,Baghdad,5
104822,Female,No,20,No,Student,0,348938,416454,2,Sulaymaniyah,0
104823,Male,Yes,41,Yes,Engineer,17,1213944,18236793,3,Basra,5
104824,Male,No,20,No,Private_Sector,2,251745,228440,3,Sulaymaniyah,6
104825,Male,No,31,No,Driver,19,510484,1311643,4,Dhi_Qar,1
104826,Female,Yes,35,Yes,Private_Sector,6,1026326,4547492,4,Mosul,6
104827,Male,Yes,63,Yes,Retired,25,366290,5353999,3,Sulaymaniyah,4
104828,Male,Yes,77,Yes,Retired,22,749042,9398931,2,Mosul,4
104829,Male,Yes,29,Yes,Teacher,6,842678,3094264,4,Mosul,6
104830,Male,Yes,62,No,Retired,22,490265,4701937,1,Karbala,4
104831,Female,Yes,45,Yes,Trader,6,2831519,9243612,4,Baghdad,5
104832,Male,Yes,71,No,Retired,27,877144,9706398,4,Basra,4
104833,Male,Yes,81,Yes,Retired,17,726699,3137521,3,Karbala,4
104834,Female,Yes,25,Yes,Unemployed,1,388061,794962,3,Erbil,6
104835,Male,Yes,62,No,Retired,17,517960,3703536,3,Baghdad,4
104836,Male,Yes,35,No,Government_Employee,8,1054834,2294526,5,Dhi_Qar,2
104837,Male,Yes,23,No,Student,0,391145,364435,3,Dhi_Qar,0
104838,Male,Yes,28,Yes,Private_Sector,4,555834,1080163,3,Erbil,6
104839,Male,No,26,Yes,Student,2,513296,672718,3,Karbala,0
104840,Male,Yes,52,No,Engineer,19,1207853,8038774,3,Dhi_Qar,5
104841,Female,Yes,40,Yes,Government_Employee,10,926085,2822733,5,Baghdad,2
104842,Male,No,25,Yes,Laborer,1,293906,470443,1,Basra,3
104843,Female,No,78,No,Retired,25,563634,8350986,2,Baghdad,4
104844,Male,No,23,No,Laborer,2,342793,115988,1,Najaf,3
104845,Female,Yes,64,Yes,Retired,28,395425,10527717,4,Najaf,4
104846,Female,Yes,61,Yes,Retired,15,721043,8369532,2,Diyala,4
104847,Female,No,20,No,Student,1,425624,464552,2,Baghdad,0
104848,Female,No,59,No,Retired,27,643496,6724021,2,Basra,4
104849,Female,Yes,66,Yes,Retired,17,578884,6257223,2,Karbala,4
104850,Female,No,72,Yes,Retired,17,631514,6786948,1,Basra,4
104851,Female,Yes,50,No,Driver,15,430640,560635,4,Basra,1
104852,Female,Yes,50,No,Laborer,19,295540,411535,5,Basra,3
104853,Male,Yes,38,Yes,Government_Employee,9,715443,3076429,3,Baghdad,2
104854,Female,Yes,36,Yes,Teacher,8,1064249,3658405,3,Erbil,6
104855,Female,Yes,20,Yes,Student,2,486143,487826,2,Karbala,0
104856,Male,Yes,33,Yes,Teacher,3,992570,405805,4,Baghdad,6
104857,Female,Yes,30,No,Doctor,17,2573262,14113005,3,Erbil,5
104858,Female,Yes,59,No,Retired,24,733134,3878131,3,Erbil,4
104859,Female,No,20,No,Student,1,221986,621744,1,Sulaymaniyah,0
104860,Female,Yes,36,Yes,Engineer,19,2258496,24728960,6,Baghdad,5
104861,Female,No,19,Yes,Student,2,357276,316063,2,Anbar,0
104862,Male,Yes,33,No,Driver,16,438744,344293,4,Baghdad,1
104863,Male,Yes,37,No,Homemaker,19,365118,1812614,6,Najaf,1
104864,Male,Yes,25,No,Student,2,219999,758364,1,Baghdad,0
104865,Female,No,18,No,Laborer,1,217196,168545,1,Anbar,3
104866,Female,Yes,65,Yes,Retired,18,508316,4444474,2,Baghdad,4
104867,Male,Yes,34,No,Government_Employee,9,730282,3817821,5,Diyala,2
104868,Male,No,29,Yes,Government_Employee,8,1455425,2363107,5,Baghdad,2
104869,Female,Yes,33,No,Laborer,18,521617,762037,8,Baghdad,3
104870,Female,Yes,53,No,Driver,18,311209,645420,7,Baghdad,1
104871,Male,Yes,38,Yes,Private_Sector,9,760342,1086585,5,Anbar,6
104872,Female,Yes,32,No,Teacher,4,994586,2628243,3,Diyala,6
104873,Male,Yes,52,No,Driver,12,582865,801633,5,Karbala,1
104874,Male,Yes,52,No,Laborer,17,422201,751384,4,Dhi_Qar,3
104875,Female,No,34,No,Private_Sector,10,943913,1945761,5,Erbil,6
104876,Male,No,30,Yes,Private_Sector,10,502924,2616727,5,Erbil,6
104877,Male,Yes,65,No,Retired,28,616140,2585491,4,Baghdad,4
104878,Male,No,22,No,Student,2,556728,627956,2,Diyala,0
104879,Female,Yes,30,Yes,Government_Employee,4,965637,2468773,5,Karbala,2
104880,Female,No,22,No,Student,2,295259,712475,1,Baghdad,0
104881,Male,Yes,23,Yes,Student,1,295190,320409,3,Basra,0
104882,Male,No,23,No,Student,0,283802,270973,1,Baghdad,0
104883,Male,Yes,40,Yes,Private_Sector,9,776495,3073803,4,Baghdad,6
104884,Female,No,80,Yes,Retired,29,563957,10999448,2,Karbala,4
104885,Female,Yes,35,No,Driver,7,428855,881914,4,Karbala,1
104886,Male,No,21,No,Student,1,339979,0,2,Baghdad,0
104887,Male,No,23,No,Student,2,559400,489830,1,Basra,0
104888,Male,Yes,54,Yes,Engineer,17,1960806,12966527,6,Mosul,5
104889,Male,Yes,78,No,Retired,19,360673,2082766,1,Mosul,4
104890,Female,Yes,64,Yes,Retired,27,526960,5614844,4,Mosul,4
104891,Female,Yes,48,Yes,Doctor,12,2610367,24201422,3,Baghdad,5
104892,Female,No,37,No,Driver,4,366063,443722,7,Baghdad,1
104893,Male,No,26,No,Unemployed,1,323556,602332,3,Baghdad,6
104894,Female,Yes,40,Yes,Government_Employee,8,1082488,3411350,3,Baghdad,2
104895,Male,Yes,24,No,Student,0,390814,556922,3,Baghdad,0
104896,Male,Yes,54,No,Driver,16,393988,1473090,7,Basra,1
104897,Female,Yes,48,No,Driver,11,322826,818685,8,Mosul,1
104898,Female,Yes,49,No,Trader,18,2653887,11518729,3,Baghdad,5
104899,Male,Yes,68,No,Retired,29,738900,3849542,4,Baghdad,4
104900,Male,Yes,37,No,Engineer,8,390541,20893524,3,Najaf,5
104901,Male,Yes,52,No,Laborer,5,321593,490899,4,Najaf,3
104902,Male,No,71,No,Retired,23,595149,8500369,1,Basra,4
104903,Female,Yes,44,Yes,Engineer,7,2421337,9653095,5,Erbil,5
104904,Female,Yes,33,Yes,Government_Employee,4,1176414,2625116,4,Mosul,2
